Transaction_ID,Transaction_Amount,Timestamp,Location,Transaction_Type,Is_Fraudulent,Transaction_Frequency,Average_Transaction_Amount,Time_Since_Last_Transaction,Deviation_From_Avg
TID03085,3506.0,2023-05-09 12:00:00,City_A,Withdrawal,0,43,1497.63,37,2008.37
TID03086,3400.88,2023-05-09 13:00:00,City_A,Purchase,0,16,1765.72,71,1635.16
TID03087,2041.35,2023-05-09 14:00:00,City_D,Transfer,0,28,1891.09,86,150.26
TID03088,77.96,2023-05-09 15:00:00,City_B,Transfer,0,6,164.31,76,-86.35
TID03089,2915.05,2023-05-09 16:00:00,City_C,Withdrawal,0,32,1492.82,8,1422.23
TID03090,1266.25,2023-05-09 17:00:00,City_A,Transfer,0,28,1466.68,57,-200.43
TID03091,2251.82,2023-05-09 18:00:00,City_A,Transfer,0,11,1896.86,82,354.96
TID03092,4787.95,2023-05-09 19:00:00,City_A,Purchase,0,42,543.18,28,4244.77
TID03093,1995.78,2023-05-09 20:00:00,City_C,Transfer,1,23,1497.25,82,498.53
TID03094,4199.17,2023-05-09 21:00:00,City_A,Withdrawal,0,30,156.52,95,4042.65
TID03095,943.51,2023-05-09 22:00:00,City_C,Purchase,0,9,1280.93,17,-337.42
TID03096,3362.63,2023-05-09 23:00:00,City_B,Withdrawal,0,28,734.15,87,2628.48
TID03097,4885.06,2023-05-10 00:00:00,City_B,Purchase,0,24,1549.37,11,3335.69
TID03098,510.36,2023-05-10 01:00:00,City_B,Purchase,0,28,1733.44,15,-1223.08
TID03099,42.59,2023-05-10 02:00:00,City_D,Transfer,0,24,761.4,30,-718.81
TID03100,2168.48,2023-05-10 03:00:00,City_C,Transfer,0,15,1074.89,95,1093.59
TID03101,464.03,2023-05-10 04:00:00,City_A,Transfer,0,39,278.94,6,185.09
TID03102,3742.17,2023-05-10 05:00:00,City_A,Withdrawal,0,33,862.97,12,2879.2
TID03103,4572.83,2023-05-10 06:00:00,City_A,Transfer,0,47,753.56,87,3819.27
TID03104,2170.67,2023-05-10 07:00:00,City_A,Transfer,0,34,407.09,61,1763.58
TID03105,1294.3,2023-05-10 08:00:00,City_D,Purchase,0,22,1794.23,36,-499.93
TID03106,2172.58,2023-05-10 09:00:00,City_A,Transfer,0,29,338.77,35,1833.81
TID03107,3617.52,2023-05-10 10:00:00,City_D,Transfer,0,34,1289.69,67,2327.83
TID03108,46.26,2023-05-10 11:00:00,City_C,Transfer,0,42,1785.78,92,-1739.52
TID03109,2947.68,2023-05-10 12:00:00,City_B,Transfer,0,47,1828.34,79,1119.34
TID03110,3066.85,2023-05-10 13:00:00,City_A,Purchase,0,10,1596.82,77,1470.03
TID03111,3188.8,2023-05-10 14:00:00,City_B,Transfer,0,45,393.48,63,2795.32
TID03112,1210.87,2023-05-10 15:00:00,City_C,Purchase,0,30,1643.99,83,-433.12
TID03113,3570.55,2023-05-10 16:00:00,City_C,Withdrawal,0,11,589.3,40,2981.25
TID03114,457.87,2023-05-10 17:00:00,City_A,Transfer,0,34,1848.68,82,-1390.81
TID03115,997.15,2023-05-10 18:00:00,City_C,Transfer,0,21,1432.72,31,-435.57
TID03116,4387.47,2023-05-10 19:00:00,City_B,Transfer,0,13,1581.27,37,2806.2
TID03117,3693.88,2023-05-10 20:00:00,City_A,Purchase,0,25,215.81,85,3478.07
TID03118,69.71,2023-05-10 21:00:00,City_D,Transfer,0,21,1186.39,5,-1116.68
TID03119,1242.63,2023-05-10 22:00:00,City_A,Transfer,0,1,1651.23,81,-408.6
TID03120,1072.82,2023-05-10 23:00:00,City_B,Withdrawal,0,5,1730.1,83,-657.28
TID03121,1354.76,2023-05-11 00:00:00,City_A,Purchase,0,22,105.83,4,1248.93
TID03122,1238.55,2023-05-11 01:00:00,City_A,Purchase,0,7,1881.36,26,-642.81
TID03123,313.57,2023-05-11 02:00:00,City_B,Withdrawal,0,13,134.51,24,179.06
TID03124,2295.24,2023-05-11 03:00:00,City_A,Purchase,0,45,1248.31,39,1046.93
TID03125,3663.93,2023-05-11 04:00:00,City_A,Transfer,0,23,1402.11,56,2261.82
TID03126,3034.05,2023-05-11 05:00:00,City_B,Transfer,0,21,259.32,54,2774.73
TID03127,3364.69,2023-05-11 06:00:00,City_C,Withdrawal,0,6,143.62,38,3221.07
TID03128,406.66,2023-05-11 07:00:00,City_B,Purchase,0,20,1580.58,54,-1173.92
TID03129,4757.5,2023-05-11 08:00:00,City_A,Purchase,0,12,800.11,19,3957.39
TID03130,4192.62,2023-05-11 09:00:00,City_D,Purchase,0,40,258.87,94,3933.75
TID03131,4025.65,2023-05-11 10:00:00,City_D,Withdrawal,0,9,1537.2,26,2488.45
TID03132,4115.1,2023-05-11 11:00:00,City_B,Transfer,0,28,1705.87,52,2409.23
TID03133,4663.62,2023-05-11 12:00:00,City_D,Withdrawal,0,11,1195.4,75,3468.22
TID03134,2721.73,2023-05-11 13:00:00,City_A,Transfer,0,32,364.41,61,2357.32
TID03135,1002.21,2023-05-11 14:00:00,City_A,Withdrawal,0,11,79.68,67,922.53
TID03136,3084.3,2023-05-11 15:00:00,City_B,Transfer,0,24,1416.56,22,1667.74
TID03137,3714.66,2023-05-11 16:00:00,City_A,Purchase,1,15,1122.77,17,2591.89
TID03138,3689.85,2023-05-11 17:00:00,City_C,Purchase,0,41,1319.05,11,2370.8
TID03139,2607.72,2023-05-11 18:00:00,City_A,Purchase,0,35,1635.71,39,972.01
TID03140,343.23,2023-05-11 19:00:00,City_B,Withdrawal,1,17,896.74,61,-553.51
TID03141,1856.19,2023-05-11 20:00:00,City_C,Withdrawal,0,25,292.81,91,1563.38
TID03142,4603.91,2023-05-11 21:00:00,City_C,Withdrawal,0,49,1882.97,49,2720.94
TID03143,2922.66,2023-05-11 22:00:00,City_D,Purchase,0,35,1113.26,93,1809.4
TID03144,2692.12,2023-05-11 23:00:00,City_A,Transfer,0,19,1249.82,61,1442.3
TID03145,1345.0,2023-05-12 00:00:00,City_B,Purchase,0,41,1870.15,12,-525.15
TID03146,1842.88,2023-05-12 01:00:00,City_D,Purchase,0,31,1866.59,13,-23.71
TID03147,4476.84,2023-05-12 02:00:00,City_D,Transfer,0,17,1165.58,58,3311.26
TID03148,3332.65,2023-05-12 03:00:00,City_A,Transfer,1,23,630.34,11,2702.31
TID03149,3937.15,2023-05-12 04:00:00,City_A,Transfer,0,47,1994.37,64,1942.78
TID03150,2272.27,2023-05-12 05:00:00,City_B,Transfer,0,1,1377.59,31,894.68
TID03151,3151.61,2023-05-12 06:00:00,City_D,Purchase,0,10,846.45,11,2305.16
TID03152,1242.67,2023-05-12 07:00:00,City_B,Withdrawal,0,8,1141.68,43,100.99
TID03153,3527.6,2023-05-12 08:00:00,City_D,Purchase,0,42,860.88,36,2666.72
TID03154,2138.58,2023-05-12 09:00:00,City_D,Transfer,0,26,1782.2,2,356.38
TID03155,2213.29,2023-05-12 10:00:00,City_D,Withdrawal,0,34,990.87,87,1222.42
TID03156,3246.96,2023-05-12 11:00:00,City_A,Withdrawal,0,19,1655.88,61,1591.08
TID03157,4681.47,2023-05-12 12:00:00,City_D,Purchase,0,14,1688.34,36,2993.13
TID03158,320.97,2023-05-12 13:00:00,City_D,Purchase,0,8,1657.45,78,-1336.48
TID03159,4123.89,2023-05-12 14:00:00,City_D,Purchase,0,1,1458.27,49,2665.62
TID03160,1462.62,2023-05-12 15:00:00,City_C,Withdrawal,0,48,1717.01,27,-254.39
TID03161,2220.15,2023-05-12 16:00:00,City_A,Withdrawal,0,25,805.1,12,1415.05
TID03162,110.54,2023-05-12 17:00:00,City_C,Withdrawal,0,24,273.59,58,-163.05
TID03163,1505.93,2023-05-12 18:00:00,City_A,Transfer,0,47,1692.79,93,-186.86
TID03164,2513.65,2023-05-12 19:00:00,City_B,Transfer,0,20,1021.43,6,1492.22
TID03165,281.82,2023-05-12 20:00:00,City_C,Purchase,0,30,298.38,44,-16.56
TID03166,2455.99,2023-05-12 21:00:00,City_B,Withdrawal,0,5,274.86,47,2181.13
TID03167,4635.63,2023-05-12 22:00:00,City_D,Purchase,0,3,360.52,23,4275.11
TID03168,527.86,2023-05-12 23:00:00,City_B,Withdrawal,0,32,1514.4,74,-986.54
TID03169,3822.44,2023-05-13 00:00:00,City_B,Purchase,0,17,1436.17,98,2386.27
TID03170,2048.95,2023-05-13 01:00:00,City_B,Transfer,0,42,447.45,76,1601.5
TID03171,3276.21,2023-05-13 02:00:00,City_B,Withdrawal,0,5,1701.5,96,1574.71
TID03172,1301.92,2023-05-13 03:00:00,City_A,Transfer,0,11,598.52,26,703.4
TID03173,798.3,2023-05-13 04:00:00,City_C,Withdrawal,0,38,1596.32,7,-798.02
TID03174,803.15,2023-05-13 05:00:00,City_A,Purchase,0,4,1003.17,32,-200.02
TID03175,353.39,2023-05-13 06:00:00,City_A,Withdrawal,0,39,1476.52,33,-1123.13
TID03176,929.05,2023-05-13 07:00:00,City_A,Transfer,0,19,793.71,82,135.34
TID03177,3321.43,2023-05-13 08:00:00,City_B,Withdrawal,0,39,726.92,99,2594.51
TID03178,4408.57,2023-05-13 09:00:00,City_A,Purchase,0,46,1690.65,20,2717.92
TID03179,4070.81,2023-05-13 10:00:00,City_C,Withdrawal,0,49,118.84,95,3951.97
TID03180,3425.99,2023-05-13 11:00:00,City_A,Transfer,0,23,1950.74,69,1475.25
TID03181,553.05,2023-05-13 12:00:00,City_D,Purchase,0,17,1313.95,96,-760.9
TID03182,1446.65,2023-05-13 13:00:00,City_B,Transfer,0,13,893.34,52,553.31
TID03183,1549.72,2023-05-13 14:00:00,City_D,Withdrawal,0,27,1274.71,42,275.01
TID03184,1250.53,2023-05-13 15:00:00,City_C,Transfer,0,1,289.34,83,961.19
TID03185,2575.51,2023-05-13 16:00:00,City_C,Withdrawal,0,2,1052.4,1,1523.11
TID03186,2678.23,2023-05-13 17:00:00,City_C,Purchase,0,18,1970.94,63,707.29
TID03187,1785.07,2023-05-13 18:00:00,City_C,Transfer,0,36,508.78,7,1276.29
TID03188,1769.59,2023-05-13 19:00:00,City_A,Transfer,0,45,1458.44,58,311.15
TID03189,4142.95,2023-05-13 20:00:00,City_B,Withdrawal,0,33,898.19,86,3244.76
TID03190,3946.67,2023-05-13 21:00:00,City_C,Transfer,0,36,1322.29,50,2624.38
TID03191,1539.67,2023-05-13 22:00:00,City_D,Transfer,0,2,449.53,34,1090.14
TID03192,4569.03,2023-05-13 23:00:00,City_C,Purchase,0,4,967.41,51,3601.62
TID03193,4764.12,2023-05-14 00:00:00,City_B,Withdrawal,0,16,1961.18,10,2802.94
TID03194,1634.39,2023-05-14 01:00:00,City_D,Withdrawal,0,4,430.81,26,1203.58
TID03195,1772.77,2023-05-14 02:00:00,City_D,Purchase,0,9,1291.07,32,481.7
TID03196,2528.67,2023-05-14 03:00:00,City_D,Purchase,0,49,1172.42,42,1356.25
TID03197,4705.66,2023-05-14 04:00:00,City_A,Withdrawal,0,21,1151.85,91,3553.81
TID03198,4381.72,2023-05-14 05:00:00,City_C,Purchase,0,23,1249.49,62,3132.23
TID03199,513.74,2023-05-14 06:00:00,City_A,Purchase,0,2,1029.36,12,-515.62
TID03200,1964.26,2023-05-14 07:00:00,City_D,Purchase,0,3,83.01,40,1881.25
TID03201,2767.3,2023-05-14 08:00:00,City_A,Withdrawal,0,23,1805.19,87,962.11
TID03202,2516.16,2023-05-14 09:00:00,City_A,Purchase,0,26,1662.61,78,853.55
TID03203,970.12,2023-05-14 10:00:00,City_A,Transfer,0,47,389.63,34,580.49
TID03204,4294.23,2023-05-14 11:00:00,City_C,Transfer,0,7,855.88,81,3438.35
TID03205,3385.03,2023-05-14 12:00:00,City_D,Withdrawal,0,36,1552.57,70,1832.46
TID03206,4189.7,2023-05-14 13:00:00,City_D,Purchase,0,44,1961.12,27,2228.58
TID03207,4293.96,2023-05-14 14:00:00,City_C,Transfer,0,33,1904.72,8,2389.24
TID03208,3742.03,2023-05-14 15:00:00,City_A,Withdrawal,0,49,1803.75,97,1938.28
TID03209,2196.61,2023-05-14 16:00:00,City_A,Transfer,0,36,358.83,99,1837.78
TID03210,3053.12,2023-05-14 17:00:00,City_B,Purchase,0,4,1833.23,47,1219.89
TID03211,802.67,2023-05-14 18:00:00,City_B,Withdrawal,0,23,1762.97,81,-960.3
TID03212,3368.55,2023-05-14 19:00:00,City_B,Transfer,0,25,785.05,26,2583.5
TID03213,897.09,2023-05-14 20:00:00,City_C,Withdrawal,1,41,819.32,57,77.77
TID03214,3470.05,2023-05-14 21:00:00,City_D,Transfer,0,26,946.82,7,2523.23
TID03215,1148.76,2023-05-14 22:00:00,City_B,Transfer,0,28,1329.54,88,-180.78
TID03216,588.64,2023-05-14 23:00:00,City_D,Purchase,0,28,558.63,89,30.01
TID03217,827.26,2023-05-15 00:00:00,City_D,Purchase,0,21,94.75,99,732.51
TID03218,10.96,2023-05-15 01:00:00,City_D,Transfer,0,10,325.4,26,-314.44
TID03219,3593.98,2023-05-15 02:00:00,City_C,Withdrawal,0,27,908.23,59,2685.75
TID03220,3662.27,2023-05-15 03:00:00,City_C,Withdrawal,0,15,599.91,69,3062.36
TID03221,2575.15,2023-05-15 04:00:00,City_C,Purchase,0,17,1540.81,47,1034.34
TID03222,807.65,2023-05-15 05:00:00,City_C,Transfer,0,39,258.05,35,549.6
TID03223,418.69,2023-05-15 06:00:00,City_B,Purchase,0,35,1839.06,30,-1420.37
TID03224,96.63,2023-05-15 07:00:00,City_A,Transfer,0,5,1795.89,50,-1699.26
TID03225,829.58,2023-05-15 08:00:00,City_A,Transfer,0,16,1822.08,89,-992.5
TID03226,4454.39,2023-05-15 09:00:00,City_A,Purchase,0,23,1492.24,24,2962.15
TID03227,1208.44,2023-05-15 10:00:00,City_B,Withdrawal,0,39,258.65,30,949.79
TID03228,1772.0,2023-05-15 11:00:00,City_A,Purchase,1,48,904.37,84,867.63
TID03229,527.62,2023-05-15 12:00:00,City_B,Transfer,0,9,306.24,54,221.38
TID03230,1112.58,2023-05-15 13:00:00,City_B,Purchase,0,33,1976.01,67,-863.43
TID03231,2596.6,2023-05-15 14:00:00,City_B,Withdrawal,0,35,699.42,32,1897.18
TID03232,3039.16,2023-05-15 15:00:00,City_A,Withdrawal,0,40,1191.39,8,1847.77
TID03233,1227.52,2023-05-15 16:00:00,City_D,Transfer,0,24,1569.82,50,-342.3
TID03234,289.6,2023-05-15 17:00:00,City_A,Purchase,0,24,1845.2,47,-1555.6
TID03235,1955.77,2023-05-15 18:00:00,City_A,Withdrawal,0,24,1523.32,87,432.45
TID03236,1171.78,2023-05-15 19:00:00,City_C,Purchase,0,19,1365.28,46,-193.5
TID03237,1098.55,2023-05-15 20:00:00,City_B,Withdrawal,0,39,958.66,80,139.89
TID03238,4799.35,2023-05-15 21:00:00,City_D,Transfer,0,25,1230.53,35,3568.82
TID03239,3081.89,2023-05-15 22:00:00,City_C,Transfer,0,31,233.62,61,2848.27
TID03240,2784.84,2023-05-15 23:00:00,City_D,Purchase,0,38,1773.65,89,1011.19
TID03241,2079.46,2023-05-16 00:00:00,City_D,Transfer,0,25,1110.37,79,969.09
TID03242,2145.29,2023-05-16 01:00:00,City_B,Withdrawal,0,27,128.26,51,2017.03
TID03243,2704.98,2023-05-16 02:00:00,City_A,Transfer,0,32,1843.81,63,861.17
TID03244,3482.45,2023-05-16 03:00:00,City_B,Withdrawal,0,11,1004.14,8,2478.31
TID03245,3511.03,2023-05-16 04:00:00,City_B,Withdrawal,0,5,1743.75,34,1767.28
TID03246,859.3,2023-05-16 05:00:00,City_C,Transfer,0,44,1720.93,25,-861.63
TID03247,2501.06,2023-05-16 06:00:00,City_B,Withdrawal,0,33,1640.72,44,860.34
TID03248,2060.38,2023-05-16 07:00:00,City_A,Withdrawal,0,19,169.74,83,1890.64
TID03249,4352.76,2023-05-16 08:00:00,City_D,Purchase,0,43,531.78,43,3820.98
TID03250,3157.46,2023-05-16 09:00:00,City_B,Purchase,0,47,1757.32,50,1400.14
TID03251,2662.99,2023-05-16 10:00:00,City_D,Purchase,0,16,1803.03,13,859.96
TID03252,577.86,2023-05-16 11:00:00,City_B,Transfer,0,35,943.23,46,-365.37
TID03253,3028.58,2023-05-16 12:00:00,City_D,Purchase,0,11,908.08,76,2120.5
TID03254,586.9,2023-05-16 13:00:00,City_B,Withdrawal,0,11,391.52,79,195.38
TID03255,1686.7,2023-05-16 14:00:00,City_C,Transfer,1,10,1938.4,87,-251.7
TID03256,715.07,2023-05-16 15:00:00,City_D,Transfer,0,34,465.62,53,249.45
TID03257,3460.68,2023-05-16 16:00:00,City_B,Transfer,0,5,422.33,63,3038.35
TID03258,1032.05,2023-05-16 17:00:00,City_B,Transfer,0,23,1338.42,2,-306.37
TID03259,1959.91,2023-05-16 18:00:00,City_C,Withdrawal,0,25,523.55,40,1436.36
TID03260,4478.48,2023-05-16 19:00:00,City_C,Withdrawal,0,29,1880.6,23,2597.88
TID03261,1022.38,2023-05-16 20:00:00,City_C,Purchase,0,40,71.27,59,951.11
TID03262,2539.52,2023-05-16 21:00:00,City_D,Transfer,0,13,61.22,69,2478.3
TID03263,2096.94,2023-05-16 22:00:00,City_D,Purchase,0,47,1034.51,34,1062.43
TID03264,91.6,2023-05-16 23:00:00,City_C,Withdrawal,0,32,1001.72,74,-910.12
TID03265,3964.0,2023-05-17 00:00:00,City_A,Transfer,0,34,368.56,27,3595.44
TID03266,346.16,2023-05-17 01:00:00,City_A,Withdrawal,0,12,1014.31,55,-668.15
TID03267,2371.8,2023-05-17 02:00:00,City_B,Purchase,0,24,852.74,4,1519.06
TID03268,2803.83,2023-05-17 03:00:00,City_A,Withdrawal,0,40,1786.14,68,1017.69
TID03269,3142.5,2023-05-17 04:00:00,City_B,Transfer,0,21,68.05,72,3074.45
TID03270,3443.47,2023-05-17 05:00:00,City_D,Transfer,0,29,1953.73,70,1489.74
TID03271,1267.11,2023-05-17 06:00:00,City_D,Purchase,0,23,1267.57,89,-0.46
TID03272,50.88,2023-05-17 07:00:00,City_A,Transfer,0,33,346.09,27,-295.21
TID03273,3617.49,2023-05-17 08:00:00,City_D,Withdrawal,0,8,141.18,47,3476.31
TID03274,2678.75,2023-05-17 09:00:00,City_C,Withdrawal,0,42,1099.31,40,1579.44
TID03275,4180.75,2023-05-17 10:00:00,City_C,Withdrawal,0,13,508.04,84,3672.71
TID03276,4107.12,2023-05-17 11:00:00,City_A,Withdrawal,0,5,637.27,27,3469.85
TID03277,4216.79,2023-05-17 12:00:00,City_A,Purchase,0,41,528.01,7,3688.78
TID03278,2425.99,2023-05-17 13:00:00,City_B,Withdrawal,1,10,1317.84,23,1108.15
TID03279,1668.81,2023-05-17 14:00:00,City_D,Purchase,0,14,1129.38,84,539.43
TID03280,3958.0,2023-05-17 15:00:00,City_B,Withdrawal,0,24,202.05,64,3755.95
TID03281,2257.02,2023-05-17 16:00:00,City_B,Purchase,0,11,1076.73,98,1180.29
TID03282,918.03,2023-05-17 17:00:00,City_C,Withdrawal,0,46,1592.82,29,-674.79
TID03283,4275.02,2023-05-17 18:00:00,City_C,Withdrawal,0,3,208.33,61,4066.69
TID03284,4412.92,2023-05-17 19:00:00,City_C,Purchase,0,29,1784.99,44,2627.93
TID03285,2332.08,2023-05-17 20:00:00,City_C,Transfer,0,48,1177.7,69,1154.38
TID03286,379.42,2023-05-17 21:00:00,City_B,Transfer,0,30,1903.72,27,-1524.3
TID03287,1939.74,2023-05-17 22:00:00,City_C,Transfer,0,49,338.88,12,1600.86
TID03288,4017.88,2023-05-17 23:00:00,City_D,Purchase,0,37,1987.45,17,2030.43
TID03289,4508.97,2023-05-18 00:00:00,City_C,Transfer,0,7,1306.33,37,3202.64
TID03290,1018.16,2023-05-18 01:00:00,City_C,Transfer,0,17,1156.61,34,-138.45
TID03291,335.8,2023-05-18 02:00:00,City_C,Purchase,0,20,1054.8,94,-719.0
TID03292,4386.87,2023-05-18 03:00:00,City_A,Transfer,0,11,96.13,36,4290.74
TID03293,1947.64,2023-05-18 04:00:00,City_D,Transfer,0,44,1882.3,6,65.34
TID03294,2709.26,2023-05-18 05:00:00,City_D,Transfer,0,25,1305.79,96,1403.47
TID03295,4840.36,2023-05-18 06:00:00,City_B,Purchase,0,24,228.67,32,4611.69
TID03296,333.76,2023-05-18 07:00:00,City_B,Purchase,0,2,90.86,73,242.9
TID03297,3241.94,2023-05-18 08:00:00,City_C,Transfer,0,27,149.03,22,3092.91
TID03298,371.45,2023-05-18 09:00:00,City_A,Transfer,0,19,1238.32,10,-866.87
TID03299,1877.97,2023-05-18 10:00:00,City_B,Purchase,0,29,1247.33,29,630.64
TID03300,4019.27,2023-05-18 11:00:00,City_B,Transfer,0,37,1024.35,11,2994.92
TID03301,2167.93,2023-05-18 12:00:00,City_C,Purchase,0,11,648.19,92,1519.74
TID03302,4985.91,2023-05-18 13:00:00,City_C,Transfer,0,19,1086.9,66,3899.01
TID03303,2795.74,2023-05-18 14:00:00,City_B,Purchase,0,28,1056.79,56,1738.95
TID03304,1606.49,2023-05-18 15:00:00,City_B,Withdrawal,1,39,87.86,85,1518.63
TID03305,1101.34,2023-05-18 16:00:00,City_D,Withdrawal,0,21,600.81,95,500.53
TID03306,1753.25,2023-05-18 17:00:00,City_A,Purchase,0,26,153.71,58,1599.54
TID03307,1863.29,2023-05-18 18:00:00,City_D,Withdrawal,0,22,1805.3,52,57.99
TID03308,344.5,2023-05-18 19:00:00,City_B,Transfer,0,6,1464.19,61,-1119.69
TID03309,1848.5,2023-05-18 20:00:00,City_D,Purchase,0,11,1992.42,17,-143.92
TID03310,2321.73,2023-05-18 21:00:00,City_D,Purchase,1,14,639.23,91,1682.5
TID03311,3613.97,2023-05-18 22:00:00,City_B,Transfer,0,36,1763.05,30,1850.92
TID03312,3283.99,2023-05-18 23:00:00,City_C,Transfer,1,40,1225.96,72,2058.03
TID03313,3544.12,2023-05-19 00:00:00,City_B,Purchase,0,41,933.59,37,2610.53
TID03314,42.81,2023-05-19 01:00:00,City_C,Transfer,0,2,484.02,5,-441.21
TID03315,1089.12,2023-05-19 02:00:00,City_B,Purchase,0,43,1489.86,26,-400.74
TID03316,3308.76,2023-05-19 03:00:00,City_B,Transfer,0,20,1813.07,70,1495.69
TID03317,2420.46,2023-05-19 04:00:00,City_B,Purchase,0,22,508.85,80,1911.61
TID03318,27.56,2023-05-19 05:00:00,City_A,Transfer,0,39,392.01,1,-364.45
TID03319,4022.67,2023-05-19 06:00:00,City_C,Transfer,0,4,1407.63,9,2615.04
TID03320,3864.28,2023-05-19 07:00:00,City_A,Withdrawal,0,29,1955.1,85,1909.18
TID03321,2742.55,2023-05-19 08:00:00,City_B,Withdrawal,0,46,1512.41,71,1230.14
TID03322,333.25,2023-05-19 09:00:00,City_D,Withdrawal,0,24,604.93,64,-271.68
TID03323,3832.81,2023-05-19 10:00:00,City_A,Transfer,0,1,868.91,79,2963.9
TID03324,2918.98,2023-05-19 11:00:00,City_C,Purchase,0,24,799.42,24,2119.56
TID03325,3910.02,2023-05-19 12:00:00,City_B,Transfer,0,30,1711.59,5,2198.43
TID03326,3758.98,2023-05-19 13:00:00,City_A,Withdrawal,0,12,1554.17,51,2204.81
TID03327,4015.21,2023-05-19 14:00:00,City_D,Transfer,0,19,1198.5,38,2816.71
TID03328,2590.52,2023-05-19 15:00:00,City_A,Withdrawal,0,37,586.17,29,2004.35
TID03329,702.48,2023-05-19 16:00:00,City_C,Withdrawal,0,40,1879.08,46,-1176.6
TID03330,3356.12,2023-05-19 17:00:00,City_A,Purchase,0,43,1323.96,52,2032.16
TID03331,3102.75,2023-05-19 18:00:00,City_D,Purchase,0,4,1942.43,46,1160.32
TID03332,3711.52,2023-05-19 19:00:00,City_D,Withdrawal,0,15,1181.23,75,2530.29
TID03333,850.24,2023-05-19 20:00:00,City_C,Withdrawal,1,20,1651.33,68,-801.09
TID03334,975.68,2023-05-19 21:00:00,City_D,Transfer,0,44,1635.56,59,-659.88
TID03335,4452.16,2023-05-19 22:00:00,City_B,Withdrawal,0,20,707.79,10,3744.37
TID03336,3750.14,2023-05-19 23:00:00,City_D,Transfer,0,21,1929.84,98,1820.3
TID03337,4541.23,2023-05-20 00:00:00,City_B,Withdrawal,0,10,92.79,4,4448.44
TID03338,3793.82,2023-05-20 01:00:00,City_A,Purchase,0,30,1548.99,52,2244.83
TID03339,2986.18,2023-05-20 02:00:00,City_B,Purchase,0,24,1932.84,74,1053.34
TID03340,3271.01,2023-05-20 03:00:00,City_B,Withdrawal,0,48,710.87,97,2560.14
TID03341,4445.75,2023-05-20 04:00:00,City_A,Transfer,1,40,1313.82,18,3131.93
TID03342,2894.45,2023-05-20 05:00:00,City_D,Transfer,0,40,1146.34,76,1748.11
TID03343,3162.32,2023-05-20 06:00:00,City_B,Transfer,0,38,1534.94,51,1627.38
TID03344,783.23,2023-05-20 07:00:00,City_D,Withdrawal,0,3,1739.05,23,-955.82
TID03345,2370.13,2023-05-20 08:00:00,City_A,Withdrawal,0,29,1225.94,25,1144.19
TID03346,3582.27,2023-05-20 09:00:00,City_C,Purchase,0,8,1641.01,60,1941.26
TID03347,1355.44,2023-05-20 10:00:00,City_D,Purchase,0,29,658.96,37,696.48
TID03348,1012.07,2023-05-20 11:00:00,City_D,Withdrawal,0,10,495.74,68,516.33
TID03349,1569.82,2023-05-20 12:00:00,City_C,Purchase,0,5,889.8,77,680.02
TID03350,1208.26,2023-05-20 13:00:00,City_C,Transfer,0,11,1371.59,18,-163.33
TID03351,1075.35,2023-05-20 14:00:00,City_A,Transfer,0,4,415.13,29,660.22
TID03352,2124.83,2023-05-20 15:00:00,City_D,Withdrawal,0,49,1376.69,30,748.14
TID03353,4539.28,2023-05-20 16:00:00,City_D,Transfer,1,35,818.48,92,3720.8
TID03354,2535.79,2023-05-20 17:00:00,City_A,Withdrawal,0,40,1601.37,7,934.42
TID03355,940.41,2023-05-20 18:00:00,City_D,Transfer,0,12,121.83,88,818.58
TID03356,385.78,2023-05-20 19:00:00,City_B,Withdrawal,0,21,1352.57,41,-966.79
TID03357,3481.08,2023-05-20 20:00:00,City_B,Transfer,0,16,1317.15,74,2163.93
TID03358,1914.61,2023-05-20 21:00:00,City_B,Transfer,0,14,1884.82,37,29.79
TID03359,4109.33,2023-05-20 22:00:00,City_D,Purchase,0,21,1441.07,27,2668.26
TID03360,3297.89,2023-05-20 23:00:00,City_B,Purchase,0,48,1602.79,21,1695.1
TID03361,3981.41,2023-05-21 00:00:00,City_B,Purchase,0,27,1813.95,43,2167.46
TID03362,1360.46,2023-05-21 01:00:00,City_A,Purchase,0,36,1366.35,51,-5.89
TID03363,3462.1,2023-05-21 02:00:00,City_A,Purchase,0,1,615.8,93,2846.3
TID03364,1321.05,2023-05-21 03:00:00,City_C,Purchase,0,1,1746.06,71,-425.01
TID03365,4695.4,2023-05-21 04:00:00,City_C,Withdrawal,0,22,1507.78,13,3187.62
TID03366,3182.24,2023-05-21 05:00:00,City_C,Withdrawal,0,15,877.65,53,2304.59
TID03367,1623.23,2023-05-21 06:00:00,City_C,Purchase,0,20,1435.53,87,187.7
TID03368,1348.29,2023-05-21 07:00:00,City_A,Withdrawal,0,3,1741.99,63,-393.7
TID03369,955.44,2023-05-21 08:00:00,City_A,Purchase,0,14,1952.52,57,-997.08
TID03370,3473.51,2023-05-21 09:00:00,City_A,Withdrawal,0,9,1907.09,25,1566.42
TID03371,1094.36,2023-05-21 10:00:00,City_B,Transfer,0,19,684.39,13,409.97
TID03372,2976.92,2023-05-21 11:00:00,City_B,Withdrawal,0,40,872.3,37,2104.62
TID03373,1323.91,2023-05-21 12:00:00,City_C,Withdrawal,0,34,263.6,30,1060.31
TID03374,3310.18,2023-05-21 13:00:00,City_B,Withdrawal,0,4,532.71,90,2777.47
